155 lbs Clean and jerk; 21 reps
Run 800 meters
155 lbs Clean and jerk; 21 reps
Run 1 Mile
54,HAMMER,Each Round For Time,Five rounds
135 lbs Power clean; 5 rep
135 lbs Front squat; 10 rep
135 lbs Jerk; 5 rep
20 Pull-up
Rest 90 seconds between each rounds
55,MOORE,AMRAP: 20 Min,15 ft Rope Climb; 1 ascent
Run 400 meters
Max rep Handstand push-ups
56,WILMOT,For Time,Six rounds
50 Squats
25 Ring dips
57,MOON,For Time,Seven rounds
40 lbs dumbbell Hang split snatch; 10 reps Right ar
15 ft Rope Climb; 1 ascen
40 lbs dumbbell Hang split snatch; 10 reps Left ar
15 ft Rope Climb; 1 ascen
Alternate feet in the split snatch sets.
58,SMALL,For Time,Three rounds
Row 1000 meter
50 Burpee
50 Box jumps; 24in bo
Run 800 meters
59,MORRISON,For Time,50-40-30-20 and 10 rep rounds
Wall ball shots; 20 lbs ball
Box jump; 24 inch box
Kettlebell swings; 1.5 pood
60,MANION,For Time,Seven rounds
Run 400 meter
135 lbs Back squat; 29 reps
61,GATOR,For Time,Eight rounds of
185 lbs Front squat; 5 reps
26 Ring push-ups
62,BRADLEY,For Time,10 rounds
Sprint 100 meter
10 Pull-up
Sprint 100 meter
10 Burpee
Rest 30 seconds
63,MEADOWS,For Time,20 Muscle-up
25 Lowers from an inverted hang on the rings; slowly; with straight body and arm
30 Ring handstand push-up
35 Ring row
40 Ring push-ups
64,SANTIAGO,For Time,Seven rounds
35 lbs Dumbbell hang squat clean; 18 reps
18 Pull-ups
135 lbs Power clean; 10 reps
10 Handstand push-ups
65,CARSE,For Time,21-18-15-12-9-6-3 reps of
95 lbs Squat clea
Double-unde
185 lbs Deadlif
24in Box jum
Begin each rounds with a 50 meter Bear crawl.
66,BRADSHAW,For Time,10 rounds
3 Handstand push-ups
225 lbs Deadlift; 6 reps
12 Pull-ups
24 Double-unders
67,WHITE,For Time,Five rounds
15ft Rope climb; 3 ascents
10 Toes to bar 2
Walking lunge steps with 45lb plate held overhea
Run 400 meters
68,SANTORA,For Reps,Three rounds
155 lbs Squat clean
1 minute 20ft
Shuttle sprints (20ft forward + 20ft backwards = 1 rep
1 minute 245 lbs Deadlift
1 minute Burpee
1 minute 155 lbs Jerk
1 minute Rest 1 minute
69,WOOD,For Time,5 rounds
Run 400 meter
10 Burpee box jumps; 24in bo
95 lbs Sumo-deadlift high-pull; 10 rep
95 lbs Thruster; 10 rep
Rest 1 minute
70,HIDALGO,For Time,Run 2 mile
Rest 2 minute
135 lbs Squat clean; 20 rep
20 Box jump; 24in bo
20 Walking lunge steps with 45lb plate held overhea
20 Box jump; 24in bo
135 lbs Squat clean; 20 rep
Rest 2 minute
Run 2 mile
If you've got a twenty lbs vest or body armor; wear it.
71,RICKY,AMRAP: 20 Min,10 Pull-up
75 lbs dumbbell Deadlift; 5 rep
135 lbs Push-press; 8 reps
72,DAE HAN,For Time,Three rounds
Run 800 meters with a 45 lbs barbel
15 foot Rope climb; 3 ascent
135 lbs Thruster; 12 reps
73,DESFORGES,For Time,Five rounds
225 lbs Deadlift; 12 reps
20 Pull-ups
135 lbs Clean and jerk; 12 reps
20 Knees to elbows
74,RAHOI,AMRAP: 12 Min,24 inch Box Jump; 12 reps
95 lbs Thruster; 6 reps
6 Bar-facing burpees
75,ZIMMERMAN,AMRAP: 25 Min,11 Chest-to-bar pull-ups
2 Deadlifts; 315 lbss
10 Handstand push-ups
76,KLEPTO,For Time,Four rounds
27 Box jumps; 24in box
20 Burpees
11 Squat cleans; 145 lbss
77,DEL,For Time,25 Burpees
Run 400 meters with a 20 lbs medicine ball
25 Weighted pull-ups with a 20 lbs dumbbell
Run 400 meters with a 20 lbs medicine ball
25 Handstand push-ups
Run 400 meters with a 20 lbs medicine ball
25 Chest-to-bar pull-ups
Run 400 meters with a 20 lbs medicine ball
25 Burpees
78,PHEEZY,For Time,Three rounds
165 lbs Front squat; 5 reps
18 Pull-ups
225 lbs Deadlift; 5 reps
18 Toes-to-bar
165 lbs Push jerk; 5 reps
18 Hand-release push-ups
79,J.J,For Time,185 lbs Squat clean; 1 rep
10 Parallette handstand push-ups
185 lbs Squat clean; 2 reps
9 Parallette handstand push-ups
185 lbs Squat clean; 3 reps
8 Parallette handstand push-ups
185 lbs Squat clean; 4 reps
7 Parallette handstand push-ups
185 lbs Squat clean; 5 reps
6 Parallette handstand push-ups
185 lbs Squat clean; 6 reps
5 Parallette handstand push-ups
185 lbs Squat clean; 7 reps
4 Parallette handstand push-ups
185 lbs Squat clean; 8 reps
3 Parallette handstand push-ups
185 lbs Squat clean; 9 reps
2 Parallette handstand push-ups
185 lbs Squat clean; 10 reps
1 Parallette handstand push-up
80,JAG 28,For Time,Run 800 meters
28 Kettlebell swings; 2 pood
28 Strict Pull-ups
28 Kettlebell clean and jerk; 2 pood each
28 Strict Pull-ups
Run 800 meters
81,BRIAN,For Time,Three rounds
15 foot Rope climb; 5 ascents
185 lbs Back squat; 25 reps
82,NICK,For Time,Twelve rounds
45 lbs Dumbbell hang squat clean; 10 reps
6 Handstand push-ups on dumbbells
83,STRANGE,For Time,Eight rounds
600 meter Ru
1.5 pood Weighted pull-up; 11 rep
11 Walking lunge steps; carrying 1.5 pood kettlebell
1.5 pood Kettlebell thruster; 11 reps
84,TUMILSON,For Time,Eight rounds
Run 200 meter
11 Dumbbell burpee deadlifts; 60 lbs dumbbells
85,SHIP,For Time,Nine rounds
185 lbs Squat clean; 7 reps
8 Burpee box jumps; 36in box
86,JARED,For Time,Four rounds
Run 800 meter
40 Pull-up
70 Push-ups
87,TULLY,For Time,Four rounds
Swim 200 meter
40 lbs Dumbbell squat cleans; 23 reps
88,HOLLEYMAN,For Time,Thirty rounds
5 Wall ball shots; 20 lbs ball
3 Handstand push-ups
225 lbs Power clean; 1 rep
89,ADRIAN,For Time,Seven rounds
3 Forward rolls
5 Wall climbs
7 Toes to bar
9 Box jumps; 30in box
90,GLEN,For Time,135 lbs Clean and jerk; 30 rep
Run 1 mil
15 foot Rope climb; 10 ascent
Run 1 mil
100 Burpees
91,TOMMY V,AMRAP: 25 Min,7 Muscle-up
155 lbs Thruster; 11 rep
14 Toes-to-bar
92,RALPH,For Time,Four rounds
250 lbs Deadlift; 8 rep
16 Burpee
15 foot Rope climb; 3 ascent
Run 600 meters
93,CLOVIS,For Time,Run 10 mile
150 Burpee pull-up
Partition the run and burpee pull-ups as needed.
94,WESTON,For Time,Five rounds
Row 1000 meter
200 meter Farmer carry; 45 lbs dumbbell
45 lbs dumbbell Waiter walk; 50 meters; Right ar
45 lbs dumbbell Waiter walk; 50 meters; Left arm
95,LOREDO,For Time,Six rounds
24 Squat
24 Push-up
24 Walking lunge step
Run 400 meters
96,SEAN,For Time,Ten rounds
11 Chest to bar pull-up
75 lbs Front squat; 22 reps
97,HORTMAN,AMRAP: 45 Min,Run 800 meter
80 Squat
8 Muscle-ups
98,HAMILTON,For Time,Three rounds
Row 1000 meter
50 Push-up
Run 1000 meter
50 Pull-ups
99,ZEUS,For Time,Three rounds
30 Wall ball shots; 20 lbs bal
75 lbs Sumo deadlift high-pull; 30 rep
30 Box jump; 20in bo
75 lbs Push press; 30 rep
Row 30 calorie
30 Push-up
Body weight Back squat; 10 reps
100,BARRAZA,AMRAP: 18 Min,Run 200 meter
275 lbs Deadlift; 9 rep
6 Burpee bar muscle-ups
